model,experiment_id,task_type,throughput_tps,latency_s,latency_per_token_ms,ttft_s,token_count,cpu_percent_avg,cpu_percent_peak,mem_used_avg_mb,mem_used_peak_mb,gpu_util_avg,gpu_util_peak,gpu_mem_avg_mb,gpu_mem_peak_mb,gpu_power_avg_w,gpu_power_peak_w,gpu_energy_j,gpu_temp_avg_c,cpu_energy_j,response_length,avg_response_length,temperature,max_tokens,norm_throughput,norm_latency,norm_energy,norm_gpu_util,efficiency_score,norm_quality,qe_ratio
qwen_4b_ol_q4km,exp_20260303_195527_2034608821920,translation,59.10981975970819,4.06023907661438,16.91766281922658,,240,8.78,16.0,10089.901171875,10142.65625,70.65,89,3400.6171875,3400.6171875,65.5891,87.396,271.3748357886076,52.65,16.441867253780366,951,951.0,0.2,240,0.9617967147089171,0.9377070767073563,0.7486459031349497,0.7027189083014578,0.8906245798362588,0.6224149432955304,5.297698156187251
qwen_4b_ol_q4km,exp_20260303_195534_2034608821920,translation,60.721789903453946,4.940565824508667,16.468552748362224,,300,8.691666666666668,13.9,10100.0673828125,10123.078125,71.125,93,3400.6171875,3400.6171875,57.47620833333334,87.213,291.84413671803475,52.375,19.945898426771162,1303,1303.0,0.2,300,0.9918347963610233,0.9147528825826152,0.7268637323644669,0.7103794065956788,0.889218903028534,0.857238158772515,7.180247410547995
qwen_8b_ol_q4km,exp_20260303_195843_3063473428128,code,38.51917634263786,31.153314113616943,25.961095094680786,21.8841392993927,1200,10.760135135135135,49.3,9925.193359375,10517.48828125,80.38513513513513,95,5464.125527871622,5688.6171875,78.86910135135136,91.847,2465.124386630178,50.50675675675676,151.93776217818265,1376,1376.0,0.1,1200,0.5374406828788377,0.9257953755004593,0.8057138973562095,0.8434696293704372,0.7344290550085357,0.2340896513558384,0.8857597500469399
qwen_8b_ol_q4km,exp_20260303_195917_3063473428128,code,42.078344890417554,15.209723711013794,23.765193298459053,,640,9.647945205479452,24.2,9935.61504708904,9959.47265625,88.53424657534246,100,5688.6171875,5688.6171875,80.99857534246576,92.396,1246.0434789938927,56.602739726027394,66.73572558045387,2431,2431.0,0.1,640,0.5916080813048354,0.9705458668762663,0.9117987181665881,0.9574358726218246,0.8013466080347905,0.42870319129311935,2.1025452170279983
qwen_8b_ol_q4km,exp_20260303_195934_3063473428128,code,42.07150731970262,15.212195634841919,23.7690556794405,,640,9.056164383561644,18.7,9909.94477739726,9930.83203125,86.87671232876713,95,5688.6171875,5688.6171875,81.9860684931507,92.246,1257.4063841853138,57.794520547945204,62.74471083283425,2596,2596.0,0.1,640,0.5915040195240544,0.9705389286770804,0.9108099144263554,0.9342550691037047,0.8010062607406525,0.45914038000368934,2.2447580567067464
qwen_8b_ol_q4km,exp_20260303_195952_3063473428128,code,42.55845818046073,18.79767346382141,23.497091829776764,,800,9.51573033707865,20.8,9909.451720505618,9953.640625,88.34831460674157,100,5688.6171875,5688.6171875,84.10783146067415,95.682,1586.524277686358,58.62921348314607,81.29121200323102,2864,2864.0,0.1,800,0.598914981082765,0.9604752045966062,0.8821699672835162,0.954835593055487,0.7923595439971427,0.5085777531820698,2.382726827108199
qwen_8b_ol_q4km,exp_20260303_200013_3063473428128,code,42.44640233484844,18.84729814529419,23.559122681617737,,800,8.688888888888888,19.2,9931.302300347223,9965.51171875,88.81111111111112,100,5688.6171875,5688.6171875,84.29462222222223,96.707,1598.9346490796802,59.37777777777778,74.24999978005884,3063,3063.0,0.1,800,0.59720959018774,0.9603359179726905,0.8810900126905077,0.9613078544032261,0.7913116152740554,0.5452868474451208,2.539169367138514
qwen_8b_ol_q4km,exp_20260303_200034_3063473428128,creative,41.99855387110924,10.952758073806763,23.810343638710354,8.73476505279541,460,8.230188679245282,14.4,9907.939563679245,9954.1171875,88.22641509433963,95,5690.541715801887,5690.6171875,81.2779245283019,93.01,894.5680342286823,59.320754716981135,41.21167986810205,101,101.0,0.8,500,0.6183225858217106,0.9277765171518882,0.8086528245486878,0.9677331931292786,0.7682578368388571,0.11074561403508772,0.49948098608929825
qwen_8b_ol_q4km,exp_20260303_200047_3063473428128,creative,42.36754239764975,11.777884006500244,23.602973960922334,9.30873966217041,499,9.896428571428572,24.2,9905.523018973214,9933.56640625,90.23214285714286,97,5690.6171875,5690.6171875,81.84310714285714,93.942,970.6714973176718,59.607142857142854,52.99093887627125,128,128.0,0.8,500,0.6240692866054796,0.9221103249042363,0.7921978963628927,1.0,0.7639201810223304,0.14035087719298245,0.6109841831711765
qwen_8b_ol_q4km,exp_20260303_200101_3063473428128,creative,41.936861022896885,11.922685384750366,23.845370769500732,8.343285322189331,500,9.008771929824562,19.0,9951.670161732456,9990.53515625,88.85964912280701,100,5690.6171875,5690.6171875,80.89242105263159,93.869,978.1823147369623,59.80701754385965,48.861707505583766,196,196.0,0.8,500,0.6173617691196337,0.9211159646322086,0.7905739234681701,0.9779202386892251,0.7604516740779671,0.2149122807017544,0.9012774574653905
qwen_8b_ol_q4km,exp_20260303_200115_3063473428128,creative,40.1104548445155,8.451661825180054,24.931155826489835,6.506308555603027,339,10.81219512195122,17.9,9992.615948932927,10010.94921875,81.8780487804878,94,5690.6171875,5690.6171875,75.15624390243903,93.706,648.7188263726233,59.0,41.94047235310076,109,109.0,0.8,500,0.5889169556312865,0.9449517041301223,0.8618098149878172,0.8656049214901801,0.7775952379878965,0.11951754385964912,0.5572929863326291
qwen_8b_ol_q4km,exp_20260303_200126_3063473428128,creative,40.47718310033136,9.882110595703125,24.705276489257812,8.428474426269531,400,9.0,19.0,9825.611979166666,9945.07421875,83.6875,95,5690.6171875,5690.6171875,76.82652083333333,97.35,770.7311279751062,58.75,40.84654198944568,51,51.0,0.8,400,0.5946284545087344,0.935128721464018,0.8354285758278494,0.8947141625969548,0.769018570991054,0.05592105263157895,0.27355241813729864
qwen_8b_ol_q4km,exp_20260303_200138_3063473428128,math,41.30516231314006,9.684019565582275,24.21004891395569,,400,7.82127659574468,12.2,9790.978058510638,9819.98828125,85.85106382978724,100,5690.6171875,5690.6171875,79.26040425531914,93.15,773.5013679817916,59.08510638297872,34.77517984807491,1449,1449.0,0.0,400,0.5974566718657464,0.8886971658060083,0.5870734712043812,0.9580662145002943,0.6817138598494155,0.5229159148321906,1.62332748677036
qwen_8b_ol_q4km,exp_20260303_200150_3063473428128,math,40.97171735100219,9.762832164764404,24.40708041191101,,400,9.987234042553192,22.2,9792.262799202128,9818.1328125,85.44680851063829,96,5690.6171875,5690.6171875,76.55485106382977,93.995,760.3912082629205,58.702127659574465,44.718346027135844,1497,1497.0,0.0,400,0.59244776791399,0.887728577935418,0.594145064722165,0.9535548742089669,0.681541199962871,0.5402381811620354,1.6752121760775975
qwen_8b_ol_q4km,exp_20260303_200202_3063473428128,math,39.752824587884746,8.049742460250854,25.15544518828392,,320,8.18974358974359,14.2,9789.919871794871,9799.80859375,86.46153846153847,96,5690.6171875,5690.6171875,75.78669230769229,92.779,613.992172445774,58.666666666666664,30.407016885280616,990,990.0,0.0,320,0.5741379492896445,0.908782037994392,0.6731124072179321,0.9648788862762663,0.704223513279555,0.35727174305304943,1.2011117891769953
qwen_8b_ol_q4km,exp_20260303_200212_3063473428128,math,41.70017954433975,14.388427257537842,23.980712095896404,,600,8.431884057971017,20.8,9789.314028532608,9810.78125,89.6086956521739,98,5690.6171875,5690.6171875,81.80800000000002,93.25,1185.13431793654,59.3768115942029,55.204027571082094,1869,1869.0,0.0,600,0.603390494820162,0.8308811278117569,0.3650394942715052,1.0,0.6001323845530435,0.6744857452183327,1.6700166576271411
qwen_8b_ol_q4km,exp_20260303_200229_3063473428128,math,40.0568409689037,7.988647937774658,24.964524805545807,,320,8.661538461538461,17.7,9803.54607371795,9825.95703125,80.61538461538461,95,5690.6171875,5690.6171875,77.08415384615385,93.0,623.286515719056,58.717948717948715,31.717576380372044,1327,1327.0,0.0,320,0.5787047864747715,0.9095328749677191,0.6680990573386939,0.8996379651401486,0.7047714942818325,0.47888848791050165,1.6017130731620344
qwen_8b_ol_q4km,exp_20260303_200239_3063473428128,multi_turn,36.498342323016864,18.795374155044556,27.398504599190314,9.582754611968994,686,9.1,20.9,9769.596310763889,9826.23046875,74.94444444444444,100,5690.6171875,5690.6171875,76.51801111111111,96.829,1444.1755710709106,58.24444444444445,77.78715615391734,19,141.25,0.2,300,0.47195641177501974,0.9529736522048016,0.7171723144147083,0.8073218349622139,0.6898263546958608,0.006888633754305396,0.05274835703064365
qwen_8b_ol_q4km,exp_20260303_200300_3063473428128,multi_turn,40.723778554207556,16.501415729522705,24.555678168932598,4.8123133182525635,672,9.426582278481014,18.6,9810.211085838608,9834.6171875,85.73417721518987,94,5690.6171875,5690.6171875,80.85796202531645,96.188,1348.0225026202202,60.0,70.81640456914901,28,55.0,0.7,240,0.539846659913658,0.9667191930781106,0.7421284468190951,0.9465237556883161,0.7285929559346249,0.01722158438576349,0.09673384145792564
qwen_8b_ol_q4km,exp_20260303_200319_3063473428128,multi_turn,42.21543415073687,21.31921696662903,23.688018851810032,,900,9.351485148514852,24.5,9820.769647277228,9863.01953125,86.78217821782178,95,5690.6171875,5690.6171875,84.61620792079206,95.813,1818.2566421856886,60.960396039603964,90.35437793970107,485,480.6666666666667,0.7,300,0.563813148352942,0.9378506298612079,0.6200811150266952,0.9600443641768582,0.6929047828075479,0.5419058553386912,1.7405051398291107
qwen_8b_ol_q4km,exp_20260303_200342_3063473428128,multi_turn,41.40999899022039,17.387104988098145,24.14875692791409,16.706212043762207,720,9.025301204819275,19.2,9819.235504518072,9851.83203125,80.36144578313252,96,5690.6171875,5690.6171875,79.8397469879518,96.745,1396.9820873857739,60.83132530120482,71.39560576736926,18,292.0,0.7,240,0.5508721903274936,0.9614120882198218,0.7294211884906773,0.877208365698707,0.7275988591441471,0.0057405281285878304,0.05573818887871395
qwen_8b_ol_q4km,exp_20260303_200402_3063473428128,multi_turn,43.24279972202407,31.219070196151733,23.12523718233462,,1350,8.781879194630873,21.6,9822.817585989933,9853.69140625,89.87919463087249,100,5692.590341862416,5692.6171875,88.92065771812081,95.7,2783.2104899941673,62.80536912751678,124.05962901592258,577,686.0,0.2,450,0.580319870913071,0.8785300965454356,0.3696313230642001,1.0,0.6065763742481192,0.6475315729047072,1.6298786955752347
qwen_8b_ol_q4km,exp_20260303_200435_3063473428128,qa,39.54697077136901,7.585916042327881,25.2863868077596,,300,8.827027027027027,20.7,9823.96410472973,9846.94921875,83.83783783783784,100,5692.6171875,5692.6171875,73.45956756756756,98.66,569.3354427796605,61.0,30.823427367210392,1128,1128.0,0.0,300,0.5824790856503322,0.8733627517678451,0.43642672159043133,0.9430875482995589,0.6259284762676158,0.7827181208053692,2.0639856688717293
qwen_8b_ol_q4km,exp_20260303_200445_3063473428128,qa,37.588111474996126,5.320831298828125,26.604156494140625,,200,8.107692307692307,17.4,9822.68524639423,9832.48046875,75.46153846153847,94,5692.6171875,5692.6171875,64.97130769230769,93.668,354.39265823245046,59.15384615384615,19.994807569384573,926,926.0,0.0,200,0.5470442833749437,0.935018884727991,0.6801778601904179,0.7904750571840334,0.7033767368255002,0.613255033557047,2.0326410563387407
qwen_8b_ol_q4km,exp_20260303_200453_3063473428128,qa,29.52638160638343,6.773603439331055,33.86801719665527,,200,9.451515151515151,18.2,9855.366240530304,9897.578125,59.45454545454545,95,5692.6171875,5692.6171875,62.48730303030303,96.093,435.0245696916581,56.57575757575758,29.496403298377984,893,893.0,0.0,200,0.4012115508142965,0.8954740895441926,0.5887390139547661,0.49883468375396495,0.6057485513754063,0.5855704697986577,1.4732673731287764
qwen_8b_ol_q4km,exp_20260303_200502_3063473428128,qa,39.613805043244454,7.57311749458313,25.243724981943767,,300,9.045945945945945,23.8,9848.734691722973,9862.6875,83.45945945945945,96,5692.6171875,5692.6171875,75.68643243243244,92.856,577.3984833703042,59.054054054054056,31.500760985612864,1324,1324.0,0.0,300,0.5836880847925937,0.8737111312109153,0.42728300770076766,0.9361936606393388,0.6237734755905424,0.9471476510067114,2.478202791665319
qwen_8b_ol_q4km,exp_20260303_200512_3063473428128,qa,38.044508849151754,5.25700044631958,26.2850022315979,,200,7.88076923076923,14.2,9844.92352764423,9862.3125,86.96153846153847,100,5692.6171875,5692.6171875,70.02142307692307,93.018,371.3204310013056,58.19230769230769,19.373803194165227,895,895.0,0.0,200,0.5553002876434262,0.9367563753629531,0.6609812916940047,1.0,0.7014414151744578,0.587248322147651,1.9356075362004035
qwen_8b_ol_q4km,exp_20260303_200519_3063473428128,reasoning,42.00185239378352,14.285084247589111,23.808473745981853,,600,9.969565217391303,20.1,9833.693444293478,9869.83984375,90.97101449275362,100,5692.6171875,5692.6171875,82.61685507246376,93.552,1186.222803497195,60.04347826086956,64.98298014879228,962,962.0,0.1,600,0.5712334278081391,0.8307245340227172,0.3651059391554788,1.0,0.5872425130767145,0.9154518950437318,2.1890845784398048
qwen_8b_ol_q4km,exp_20260303_200536_3063473428128,reasoning,40.003897331368215,7.999220609664917,24.997564405202866,7.066235780715942,320,8.553846153846154,18.6,9808.897135416666,9834.5234375,86.8974358974359,100,5692.6171875,5692.6171875,74.52058974358977,93.224,607.0531503506899,59.23076923076923,31.39925560712814,42,42.0,0.1,320,0.5384592439494493,0.9137172006073675,0.6807246908899999,0.9340298255960906,0.69371626502899,0.021379980563654033,0.09921465157394282
qwen_8b_ol_q4km,exp_20260303_200546_3063473428128,reasoning,41.06830662964945,9.73987078666687,24.349676966667175,,400,9.908510638297873,33.2,9803.220910904256,9829.73046875,85.36170212765957,97,5692.6171875,5692.6171875,77.65104255319149,96.384,767.7489731434582,59.361702127659576,44.20111690878869,643,643.0,0.1,400,0.5559196697112759,0.8907352830695983,0.5931534331017819,0.9091591566597974,0.6675344827359244,0.6054421768707483,1.7970923957175522
qwen_8b_ol_q4km,exp_20260303_200558_3063473428128,reasoning,40.54981917531958,7.89152717590332,24.661022424697876,,320,8.810526315789472,19.2,9826.939453125,9857.82421875,86.5,97,5692.6171875,5692.6171875,79.56676315789473,93.065,634.0636057524681,59.39473684210526,32.006394662261,506,506.0,0.1,320,0.5474144718335576,0.915139084020111,0.66600533159454,0.9275934908465029,0.6933091134178183,0.47230320699708456,1.5229462780007288
qwen_8b_ol_q4km,exp_20260303_200608_3063473428128,reasoning,41.19518164258104,9.70987343788147,24.274683594703674,,400,8.42340425531915,20.3,9857.182928856382,9874.05859375,83.65957446808511,100,5692.6171875,5692.6171875,77.16631914893615,94.166,760.8188826459647,59.638297872340424,37.42649684786796,620,620.0,0.1,400,0.5580009102151874,0.8911313400173103,0.5969299889008353,0.8815937971282756,0.6696187627615187,0.5830903790087464,1.7424297056456417
qwen_8b_ol_q4km,exp_20260303_200620_3063473428128,summary,37.93423227149058,6.590353488922119,26.361413955688477,5.256057500839233,250,7.971875000000001,19.3,9845.561401367188,9866.359375,82.0,100,5692.6171875,5692.6171875,68.42984375,92.722,461.5575009436608,58.34375,24.243721557855608,74,74.0,0.7,250,0.6421728805713001,0.8291067566815763,0.44960823349691725,0.9433628318584071,0.640483649282068,0.10571428571428572,0.31315065081549126
qwen_8b_ol_q4km,exp_20260303_200629_3063473428128,summary,35.88257376268846,5.573736190795898,27.868680953979492,,200,7.7555555555555555,13.8,9844.958912037036,9863.140625,74.5925925925926,94,5692.6171875,5692.6171875,65.21018518518518,92.199,371.78588243746754,57.666666666666664,20.09195987820626,323,323.0,0.7,200,0.6059862607675899,0.8583212382878349,0.5577896738689242,0.8581448705342511,0.6672277779540636,0.4614285714285714,1.3753406522112905
qwen_8b_ol_q4km,exp_20260303_200637_3063473428128,summary,38.00539525138429,6.5780134201049805,26.312053680419922,5.792681932449341,250,9.55625,20.0,9843.039672851562,9877.90234375,85.0625,100,5692.6171875,5692.6171875,70.66284375000001,92.871,470.3869386522769,57.53125,28.76617362678051,34,34.0,0.7,250,0.6434280347241306,0.8294613726360193,0.43896810797743463,0.9785951327433628,0.6379000580736884,0.04857142857142857,0.157407787456811
qwen_8b_ol_q4km,exp_20260303_200645_3063473428128,summary,39.27115472908219,6.365995645523071,25.463982582092285,,250,8.938709677419356,14.1,9868.183845766129,9892.7421875,84.74193548387096,96,5692.6171875,5692.6171875,77.16490322580647,93.056,495.74955321729186,57.83870967741935,26.00346023261547,418,418.0,0.7,250,0.6657531715760424,0.8355541170612218,0.40840428144851815,0.9749072223808164,0.639488788183339,0.5971428571428572,1.638662576945952
qwen_8b_ol_q4km,exp_20260303_200654_3063473428128,summary,36.44617028390847,5.487545013427734,27.437725067138672,,200,9.222222222222221,21.3,9860.963831018518,9890.5625,83.81481481481481,100,5692.6171875,5692.6171875,67.36792592592592,92.325,371.0639844180346,57.18518518518518,23.39254380762577,332,332.0,0.7,200,0.6159268297992218,0.8607981099390306,0.5586596143784469,0.9642412323828253,0.6722080492149319,0.4742857142857143,1.4336804449015956
qwen_8b_ol_q4km,exp_20260303_200702_3063473428128,translation,39.43905196168264,7.606673717498779,25.355579058329266,,300,9.618918918918919,18.5,9858.234797297297,9869.7421875,83.45945945945945,95,5692.6171875,5692.6171875,73.25172972972973,94.437,562.4869128124714,57.972972972972975,33.79416591882706,1161,1161.0,0.2,300,0.5952439397898392,0.8452351060529526,0.43886234008382047,0.9093017342784736,0.6233268097569676,0.7625083388925951,1.9978326876167884
qwen_8b_ol_q4km,exp_20260303_200712_3063473428128,translation,40.620359842798784,7.385458946228027,24.618196487426758,,300,8.380555555555555,15.4,9875.348307291666,9897.34765625,89.08333333333333,100,5692.6171875,5692.6171875,76.07230555555556,93.366,566.127653353095,58.361111111111114,28.469631521701814,1095,1095.0,0.2,300,0.6172568925277777,0.8510031993378095,0.4349880879801311,1.0,0.6327001432064934,0.7184789859906604,1.9307693148406135
